name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kaduwela,2013-02-15,32.8,23.1,26.8,36.6,23.1,28.6,22.8,79.9,20.267,100,8.33,rain,,,,24.1,62.3,1010.3,79,12.4,195.6,16.9,7,,2013-02-15T06:27:01,2013-02-15T18:21:27,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-02-16,30.9,24.7,27.8,35.2,24.7,30.6,23.4,77.3,0.153,100,4.17,rain,,,,14.8,264.5,1009.5,49.1,13.1,281.5,24.3,9,,2013-02-16T06:26:48,2013-02-16T18:21:34,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-02-17,30.5,24.9,27.6,35.7,24.9,30,23.5,79.1,0.053,100,4.17,rain,,,,16.6,266.3,1009.1,32.1,12.2,298.1,25.9,10,,2013-02-17T06:26:33,2013-02-17T18:21:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-18,30.5,24.1,27.5,35.4,24.1,29.7,23.2,77.9,0.068,100,8.33,rain,,,,14.8,248.7,1009.4,50.6,12.5,267.9,23.4,9,,2013-02-18T06:26:18,2013-02-18T18:21:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-19,30.1,24.1,26.8,35.4,24.1,28.8,23.1,80.7,27.266,100,12.5,rain,,,,22.3,310.9,1010.3,55.4,12.4,184.8,15.7,7,,2013-02-19T06:26:02,2013-02-19T18:21:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-20,34.1,23.1,27.3,36.7,23.1,29.4,22.6,77.2,2.335,100,4.17,rain,,,,20.5,13.2,1010.1,50.2,12.5,229.5,19.8,8,,2013-02-20T06:25:45,2013-02-20T18:21:55,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-21,32.1,23.1,27.4,35.3,23.1,28.8,21.5,71.6,0.016,100,4.17,rain,,,,25.9,21.5,1010.8,35.2,12.4,297.4,25.8,10,,2013-02-21T06:25:27,2013-02-21T18:21:59,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-22,33.1,22.1,27.6,35.9,22.1,28.9,20.7,67.8,0,0,0,,,,,24.1,23.1,1011.4,42.9,12.4,266.5,23,10,,2013-02-22T06:25:09,2013-02-22T18:22:02,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-23,33.1,22.1,27.3,34,22.1,28.3,19.8,65.6,0,0,0,,,,,29.5,22.7,1012.4,43.6,12.2,307.3,26.4,10,,2013-02-23T06:24:50,2013-02-23T18:22:05,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-02-24,33.1,23.1,27.4,35.2,23.1,28.9,21.2,70.5,0,0,0,,,,,18.4,16,1011.7,36.7,12.3,294.3,25.4,10,,2013-02-24T06:24:31,2013-02-24T18:22:07,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-02-25,30.4,23.1,27.1,35.3,23.1,29,22.3,76.1,0,0,0,,,,,14.8,352.8,1012.2,36.5,12.3,303.9,26.1,10,,2013-02-25T06:24:10,2013-02-25T18:22:08,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-26,31.1,23.1,27.2,35.7,23.1,29,22.1,74.8,0,0,0,,,,,18.4,354.6,1012,45.4,12.6,216.5,18.9,8,,2013-02-26T06:23:49,2013-02-26T18:22:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-27,31.1,21.1,27,35.6,21.1,28.6,21.2,71.8,0,0,0,,,,,18.4,14.5,1011.3,33.2,12.8,305.7,26.4,10,,2013-02-27T06:23:28,2013-02-27T18:22:10,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-02-28,33.1,22.1,27.1,35.6,22.1,28.8,20.5,68.7,0,0,0,,,,,20.5,1.9,1009.9,19.8,11.9,284.6,24.6,10,,2013-02-28T06:23:06,2013-02-28T18:22:10,0.59,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-03-01,32.1,23.1,27.5,35.3,23.1,29.3,22,72.8,0.1,100,4.17,rain,,,,22.3,4.6,1009.7,34.3,12.5,299.6,25.9,10,,2013-03-01T06:22:43,2013-03-01T18:22:09,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-02,32.1,23.1,27.4,35.7,23.1,29.7,22.3,74.1,0.886,100,4.17,rain,,,,20.5,8.1,1010.6,39.7,12.3,283.4,24.6,10,,2013-03-02T06:22:20,2013-03-02T18:22:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-03,33.1,23.1,28.1,34.8,23.1,29.2,20.7,66.3,0.01,100,4.17,rain,,,,25.9,25.5,1010.3,60.7,11.9,259.5,22.3,9,,2013-03-03T06:21:56,2013-03-03T18:22:07,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-03-04,29,25.1,26.5,33,25.1,27.6,22.6,79.2,0.208,100,20.83,rain,,,,22.3,36.2,1010.2,82.9,12.1,111.3,9.7,4,,2013-03-04T06:21:32,2013-03-04T18:22:05,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-03-05,31.1,25,27.9,36.9,25,31.1,23.8,79.1,0,0,0,,,,,18.4,313.3,1009.5,60.5,12.8,250.9,21.8,9,,2013-03-05T06:21:07,2013-03-05T18:22:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-03-06,31.5,25.7,28.2,37.5,25.7,31.6,24.3,79.9,1.209,100,16.67,rain,,,,14.8,95.1,1010.5,76.7,12.8,222.9,19.3,8,,2013-03-06T06:20:42,2013-03-06T18:22:01,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-07,35.1,25.1,28.2,38,25.1,30.4,23.5,77.8,13.169,100,12.5,rain,,,,18.4,40.6,1011,71.1,12.3,189.2,16.4,7,,2013-03-07T06:20:17,2013-03-07T18:21:58,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-08,32.1,25.1,27.3,37.8,25.1,29.3,23.5,80.7,13.898,100,12.5,rain,,,,16.6,58.9,1012,59.9,12.2,117.3,10.1,4,,2013-03-08T06:19:51,2013-03-08T18:21:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-09,32.1,24.1,27.5,38,24.1,29.5,22.9,77.5,1.988,100,8.33,rain,,,,16.6,9.6,1011.8,40,12.2,218,18.8,8,,2013-03-09T06:19:24,2013-03-09T18:21:51,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-10,31.2,24.1,28,37.1,24.1,31.2,23.4,76.6,0.1,100,4.17,rain,,,,14.8,245.1,1010,50,13,284.5,24.4,10,,2013-03-10T06:18:57,2013-03-10T18:21:47,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-11,32.1,26.1,29.1,38.3,26.1,33.1,24,74.8,1.585,100,4.17,rain,,,,16.6,279.9,1010.7,49.4,12.5,241.2,20.9,8,,2013-03-11T06:18:30,2013-03-11T18:21:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-12,32.1,25.1,28.7,38,25.1,31.8,23.7,75.4,1,100,12.5,rain,,,,14.8,270.1,1011.1,45.3,12.9,210.3,18.1,7,,2013-03-12T06:18:03,2013-03-12T18:21:38,0,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-13,32.1,25.1,28.7,37.4,25.1,31.9,23.5,74.2,0.188,100,4.17,rain,,,,16.6,285.1,1010.9,36.3,12.3,275.5,23.8,9,,2013-03-13T06:17:35,2013-03-13T18:21:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-14,32.1,25.9,28.3,36.9,25.9,30.9,23.3,75,1.1,100,16.67,rain,,,,14.8,265.8,1010.9,60.9,12.2,211.1,18.2,7,,2013-03-14T06:17:07,2013-03-14T18:21:28,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-15,32.1,23.1,27.4,36.9,23.1,29.7,23.2,78.5,13.553,100,16.67,rain,,,,18.4,161.4,1011.5,74,12.4,245.2,21.1,8,,2013-03-15T06:16:39,2013-03-15T18:21:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-16,32.1,24.1,28,37.1,24.1,30.5,23,75.4,0.086,100,8.33,rain,,,,14.8,353.4,1011.8,53.3,13.1,242.3,20.7,8,,2013-03-16T06:16:10,2013-03-16T18:21:17,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-17,32.1,25.1,28.3,39.5,25.1,31.3,23.6,76.6,1.447,100,16.67,rain,,,,16.6,274.1,1011.1,54.8,12.3,275.6,23.9,10,,2013-03-17T06:15:42,2013-03-17T18:21:11,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-18,32.1,25,28.3,38.9,25,31.4,23.5,76.2,3.708,100,12.5,rain,,,,14.8,330.3,1009.3,56.3,11.7,259.6,22.3,9,,2013-03-18T06:15:13,2013-03-18T18:21:05,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-19,32.1,25.1,28,38.1,25.1,30.8,23.5,77.2,1.1,100,4.17,rain,,,,14.8,244.1,1009.1,54.4,12.8,214.2,18.6,7,,2013-03-19T06:14:44,2013-03-19T18:20:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-20,32.1,23.1,28.1,38,23.1,31.5,23.5,76.9,0.097,100,4.17,rain,,,,16.6,323.8,1009.8,42.8,12.4,276.7,23.9,10,,2013-03-20T06:14:14,2013-03-20T18:20:53,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-21,34.1,24.1,28.7,39.6,24.1,31.7,23.5,75.3,0.1,100,4.17,rain,,,,16.6,62.9,1009.2,45.9,12.6,168.8,14.5,6,,2013-03-21T06:13:45,2013-03-21T18:20:47,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-22,32.1,24.1,27.9,36.9,24.1,30.3,23,75.8,0.1,100,4.17,rain,,,,13,353.3,1007.9,60.7,12.1,283.3,24.4,10,,2013-03-22T06:13:15,2013-03-22T18:20:41,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-23,31.8,25.1,28.4,38.1,25.1,31.2,23.3,74.6,1.743,100,12.5,rain,,,,14.8,251.5,1008.8,51.7,11.9,185.3,16,6,,2013-03-23T06:12:46,2013-03-23T18:20:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-03-24,32.1,24.6,27.2,37.6,24.6,29.4,23.9,82.6,8.902,100,20.83,rain,,,,13,343.3,1009.7,67.2,12.4,219.4,18.9,8,,2013-03-24T06:12:16,2013-03-24T18:20:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-03-25,31.2,24.3,26.7,37.7,24.3,28.5,24,85.6,16.529,100,12.5,rain,,,,11.1,356.9,1009.2,85,15.1,78.7,6.8,3,,2013-03-25T06:11:47,2013-03-25T18:20:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-26,31.6,24.2,27.2,37.7,24.2,29.3,24.1,83.7,2.707,100,12.5,rain,,,,8.5,234.7,1008.7,81,17.7,137,11.7,5,,2013-03-26T06:11:17,2013-03-26T18:20:14,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-27,32,25.5,27.7,39.3,25.5,30.3,24.1,81.4,0.49,100,4.17,rain,,,,8.7,225.9,1008.6,77.2,16.9,198,17,7,,2013-03-27T06:10:47,2013-03-27T18:20:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-28,32.5,25.1,28,40.5,25.1,31.3,24.6,82.2,9.408,100,16.67,rain,,,,11.4,211.4,1009.2,74.8,16.7,191.5,16.6,7,,2013-03-28T06:10:18,2013-03-28T18:20:01,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-29,31,25.8,27.8,37,25.8,30.9,24.8,84.1,4.511,100,25,rain,,,,11.9,247.9,1009.3,82.7,16.4,191.8,16.5,8,,2013-03-29T06:09:48,2013-03-29T18:19:55,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-30,32.3,25.8,28.3,39.7,25.8,31.8,24.5,80.5,1.33,100,16.67,rain,,,,11.9,227.7,1008.3,72,16.9,278.4,24.2,9,,2013-03-30T06:09:19,2013-03-30T18:19:48,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-03-31,32.7,26.4,28.4,41,26.4,32.6,24.9,82.1,0.701,100,8.33,rain,,,,12.6,236.4,1008.7,67.7,17.1,246.6,21.5,9,,2013-03-31T06:08:49,2013-03-31T18:19:42,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-01,32.2,26,28.1,40.2,26,32,25,83.5,0.057,100,4.17,rain,,,,13,228.7,1009.3,81.7,17.1,224.4,19.5,8,,2013-04-01T06:08:20,2013-04-01T18:19:35,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-02,31.5,26,28.2,38.4,26,32,24.7,81.4,0.22,100,4.17,rain,,,,11.9,265,1009.6,71.7,16.7,287.9,24.7,10,,2013-04-02T06:07:51,2013-04-02T18:19:29,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-03,32.3,25.9,28.4,39.2,25.9,32.2,24.3,79,0.137,100,8.33,rain,,,,11.2,270.5,1009.2,61.7,16.8,262.1,22.6,9,,2013-04-03T06:07:22,2013-04-03T18:19:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-04,30.7,26.3,27.9,37.8,26.3,31.6,24.7,83.1,8.87,100,8.33,rain,,,,20.5,263.5,1008.9,85,16.3,269.4,23.2,9,,2013-04-04T06:06:53,2013-04-04T18:19:17,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-05,32,26.3,28.3,40.3,26.3,32,24.7,81.4,0.375,100,8.33,rain,,,,15.5,235.6,1008.5,79.8,15.4,161.3,13.9,5,,2013-04-05T06:06:24,2013-04-05T18:19:11,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-06,32.3,26.1,29.4,40.4,26.1,34.3,24.7,76.3,0.439,100,8.33,rain,,,,16.6,241.9,1007.8,65.2,12.5,265.8,23.2,9,,2013-04-06T06:05:56,2013-04-06T18:19:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-07,32.4,26.5,29.4,40.4,26.5,34.3,24.7,76.3,0.321,100,4.17,rain,,,,14.8,243,1007.4,52.9,13,274.4,23.6,9,,2013-04-07T06:05:28,2013-04-07T18:19:00,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-08,32.6,26.5,29.8,40.3,26.5,34.9,24.6,74.4,0.2,100,4.17,rain,,,,16.6,228.9,1007.9,46.9,12.1,261.1,22.4,9,,2013-04-08T06:05:00,2013-04-08T18:18:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-09,32.5,26,29.4,40.5,26,34.2,24.7,76.7,15.617,100,4.17,rain,,,,16.6,222.2,1008.5,47.2,11.7,247,21.3,8,,2013-04-09T06:04:32,2013-04-09T18:18:49,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-10,31.1,25,27.9,36.2,25,31.1,24.4,82.1,41.474,100,16.67,rain,,,,14.8,195.2,1009.4,75.6,12.2,137.7,11.9,5,,2013-04-10T06:04:05,2013-04-10T18:18:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-11,31.6,25.1,28.5,37.9,25.1,31.8,24,77.6,0.89,100,4.17,rain,,,,14.8,215.4,1008.7,40.3,12.7,233,20.4,8,,2013-04-11T06:03:38,2013-04-11T18:18:39,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-12,32.4,25.1,29.3,38.7,25.1,33.3,24.2,75,1.473,100,12.5,rain,,,,16.6,270.9,1008.2,39.9,12.4,226.8,19.6,8,,2013-04-12T06:03:11,2013-04-12T18:18:35,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-13,32.4,26.1,29.1,41.1,26.1,33.4,24.7,78.3,0.647,100,12.5,rain,,,,18.4,243.2,1009.9,73.6,12.2,164.9,14.3,6,,2013-04-13T06:02:45,2013-04-13T18:18:31,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-14,32.4,25.1,28.8,40.7,25.1,32.9,24.3,77.2,0.533,100,4.17,rain,,,,14.8,257.4,1010.1,52.3,12.8,269.8,23.2,9,,2013-04-14T06:02:19,2013-04-14T18:18:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2013-04-15,30.1,25.2,27.4,37.1,25.2,30.8,24.8,86,39.861,100,25,rain,,,,18.4,221.9,1009.8,80.1,11.9,156.7,13.5,5,,2013-04-15T06:01:53,2013-04-15T18:18:23,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-16,31.7,24.3,28.5,39.4,24.3,32.6,24.6,80,19.391,100,12.5,rain,,,,18.4,219.3,1008.9,62,12.7,135.9,11.7,5,,2013-04-16T06:01:28,2013-04-16T18:18:20,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-17,32.3,27.1,29.7,40,30.8,35.1,24.7,75.2,0.016,100,4.17,rain,,,,16.6,245,1007.5,56.6,12.5,193.2,16.7,7,,2013-04-17T06:01:03,2013-04-17T18:18:17,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-18,32.6,26.1,29.8,41.3,26.1,35.4,25,75.8,0,0,0,,,,,18.4,238.7,1007.7,47.8,12.7,255.4,22.1,9,,2013-04-18T06:00:39,2013-04-18T18:18:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-04-19,32.1,28.7,30,39,33.7,35.5,24.5,73,0.037,100,4.17,rain,,,,14.4,257.7,1007.2,51.3,13.1,271.3,23.5,9,,2013-04-19T06:00:15,2013-04-19T18:18:12,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-20,32.3,27.1,29.8,39.8,30.8,35,24.4,72.9,0,0,0,,,,,16.6,234,1007.8,60.2,12.3,270.2,23.2,10,,2013-04-20T05:59:52,2013-04-20T18:18:10,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-21,32.1,26.1,29.3,39.1,26.1,33.8,24.5,75.9,0.032,100,4.17,rain,,,,16.6,225.6,1007.9,45,12,269.8,23.3,9,,2013-04-21T05:59:29,2013-04-21T18:18:08,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-04-22,32.2,26.1,29.5,39,26.1,34,24.3,74.3,0.672,100,8.33,rain,,,,16.6,228.8,1008.8,46.6,12.4,259.2,22.4,9,,2013-04-22T05:59:07,2013-04-22T18:18:07,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-23,32.2,26.1,28.5,38.5,26.1,31.8,23.9,77.1,0.835,100,8.33,rain,,,,14.8,220.3,1010.2,65.8,12.9,262.2,22.7,9,,2013-04-23T05:58:45,2013-04-23T18:18:06,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-24,32.1,25.1,28.9,40,25.1,32.7,24.2,76.6,4.804,100,8.33,rain,,,,16.6,263.1,1010.8,60,12.9,226,19.5,8,,2013-04-24T05:58:23,2013-04-24T18:18:06,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-04-25,32.1,26.1,29,38.7,26.1,33.1,24.4,77.1,4.38,100,25,rain,,,,14.8,244,1010.1,66.5,12.9,128.2,11.2,5,,2013-04-25T05:58:03,2013-04-25T18:18:06,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
